name,price,stock,description,isArchived
Product 8172,30.13,71,Description du produit 8172,false
Product 8173,92.37,98,Description du produit 8173,false
Product 8174,314.88,15,Description du produit 8174,false
Product 8175,83.43,119,Description du produit 8175,false
Product 8176,94.28,194,Description du produit 8176,false
Product 8177,158.44,77,Description du produit 8177,false
Product 8178,235.81,149,Description du produit 8178,false
Product 8179,176.88,67,Description du produit 8179,false
Product 8180,127.71,102,Description du produit 8180,false
Product 8181,117.71,166,Description du produit 8181,false
Product 8182,120.16,112,Description du produit 8182,false
Product 8183,296.93,89,Description du produit 8183,false
Product 8184,445.82,160,Description du produit 8184,false
Product 8185,276.39,192,Description du produit 8185,false
Product 8186,320.2,61,Description du produit 8186,false
Product 8187,416.37,159,Description du produit 8187,false
Product 8188,447.30,61,Description du produit 8188,false
Product 8189,231.91,186,Description du produit 8189,false
Product 8190,46.72,104,Description du produit 8190,false
Product 8191,410.19,104,Description du produit 8191,false
Product 8192,128.47,116,Description du produit 8192,false
Product 8193,399.81,193,Description du produit 8193,false
Product 8194,429.92,62,Description du produit 8194,false
Product 8195,333.36,149,Description du produit 8195,false
Product 8196,235.9,66,Description du produit 8196,false
Product 8197,426.36,169,Description du produit 8197,false
Product 8198,475.53,46,Description du produit 8198,false
Product 8199,459.51,175,Description du produit 8199,false
Product 8200,157.29,136,Description du produit 8200,false
Product 8201,219.63,5,Description du produit 8201,false
Product 8202,167.40,166,Description du produit 8202,false
Product 8203,397.56,164,Description du produit 8203,false
Product 8204,241.68,13,Description du produit 8204,false
Product 8205,415.70,9,Description du produit 8205,false
Product 8206,76.59,8,Description du produit 8206,false
Product 8207,189.55,86,Description du produit 8207,false
Product 8208,250.77,138,Description du produit 8208,false
Product 8209,50.50,187,Description du produit 8209,false
Product 8210,413.95,110,Description du produit 8210,false
Product 8211,253.76,64,Description du produit 8211,false
Product 8212,465.3,5,Description du produit 8212,false
Product 8213,238.53,176,Description du produit 8213,false
Product 8214,288.40,116,Description du produit 8214,false
Product 8215,69.56,86,Description du produit 8215,false
Product 8216,352.18,141,Description du produit 8216,false
Product 8217,439.63,11,Description du produit 8217,false
Product 8218,354.10,161,Description du produit 8218,false
Product 8219,128.60,50,Description du produit 8219,false
Product 8220,311.30,36,Description du produit 8220,false
Product 8221,440.44,14,Description du produit 8221,false
Product 8222,12.93,182,Description du produit 8222,false
Product 8223,175.79,56,Description du produit 8223,false
Product 8224,377.70,139,Description du produit 8224,false
Product 8225,376.54,95,Description du produit 8225,false
Product 8226,8.27,25,Description du produit 8226,false
Product 8227,473.23,196,Description du produit 8227,false
Product 8228,103.38,181,Description du produit 8228,false
Product 8229,230.77,71,Description du produit 8229,false
Product 8230,252.38,27,Description du produit 8230,false
Product 8231,324.35,117,Description du produit 8231,false
Product 8232,9.45,67,Description du produit 8232,false
Product 8233,228.57,115,Description du produit 8233,false
Product 8234,223.53,161,Description du produit 8234,false
Product 8235,301.35,6,Description du produit 8235,false
Product 8236,99.15,6,Description du produit 8236,false
Product 8237,201.95,9,Description du produit 8237,false
Product 8238,314.87,38,Description du produit 8238,false
Product 8239,228.15,42,Description du produit 8239,false
Product 8240,269.51,186,Description du produit 8240,false
Product 8241,246.72,96,Description du produit 8241,false
Product 8242,196.45,153,Description du produit 8242,false
Product 8243,433.90,193,Description du produit 8243,false
Product 8244,39.54,8,Description du produit 8244,false
Product 8245,70.63,178,Description du produit 8245,false
Product 8246,132.39,133,Description du produit 8246,false
Product 8247,288.13,194,Description du produit 8247,false
Product 8248,43.7,4,Description du produit 8248,false
Product 8249,418.34,159,Description du produit 8249,false
Product 8250,273.20,145,Description du produit 8250,false
Product 8251,436.75,39,Description du produit 8251,false
Product 8252,94.57,47,Description du produit 8252,false
Product 8253,188.41,26,Description du produit 8253,false
Product 8254,163.81,7,Description du produit 8254,false
Product 8255,324.84,198,Description du produit 8255,false
Product 8256,314.8,130,Description du produit 8256,false
Product 8257,143.61,71,Description du produit 8257,false
Product 8258,306.36,2,Description du produit 8258,false
Product 8259,43.17,166,Description du produit 8259,false
Product 8260,343.51,89,Description du produit 8260,false
Product 8261,240.84,11,Description du produit 8261,false
Product 8262,245.76,172,Description du produit 8262,false
Product 8263,158.66,1,Description du produit 8263,false
Product 8264,372.85,187,Description du produit 8264,false
Product 8265,61.97,126,Description du produit 8265,false
Product 8266,174.49,15,Description du produit 8266,false
Product 8267,423.26,42,Description du produit 8267,false
Product 8268,317.96,82,Description du produit 8268,false
Product 8269,222.58,39,Description du produit 8269,false
Product 8270,341.95,52,Description du produit 8270,false
Product 8271,21.50,137,Description du produit 8271,false
Product 8272,396.91,58,Description du produit 8272,false
Product 8273,36.44,43,Description du produit 8273,false
Product 8274,104.80,98,Description du produit 8274,false
Product 8275,37.15,160,Description du produit 8275,false
Product 8276,374.81,114,Description du produit 8276,false
Product 8277,460.14,45,Description du produit 8277,false
Product 8278,113.43,126,Description du produit 8278,false
Product 8279,260.97,163,Description du produit 8279,false
Product 8280,433.74,127,Description du produit 8280,false
Product 8281,210.78,139,Description du produit 8281,false
Product 8282,244.50,193,Description du produit 8282,false
Product 8283,429.31,54,Description du produit 8283,false
Product 8284,448.5,43,Description du produit 8284,false
Product 8285,389.3,147,Description du produit 8285,false
Product 8286,311.71,51,Description du produit 8286,false
Product 8287,265.44,179,Description du produit 8287,false
Product 8288,154.28,86,Description du produit 8288,false
Product 8289,8.70,104,Description du produit 8289,false
Product 8290,219.21,110,Description du produit 8290,false
Product 8291,138.6,89,Description du produit 8291,false
Product 8292,229.97,42,Description du produit 8292,false
Product 8293,367.82,108,Description du produit 8293,false
Product 8294,71.48,67,Description du produit 8294,false
Product 8295,17.10,85,Description du produit 8295,false
Product 8296,372.22,81,Description du produit 8296,false
Product 8297,81.23,37,Description du produit 8297,false
Product 8298,39.22,107,Description du produit 8298,false
Product 8299,175.15,36,Description du produit 8299,false
Product 8300,450.46,10,Description du produit 8300,false
Product 8301,1.53,18,Description du produit 8301,false
Product 8302,251.5,112,Description du produit 8302,false
Product 8303,128.90,20,Description du produit 8303,false
Product 8304,265.3,94,Description du produit 8304,false
Product 8305,446.26,3,Description du produit 8305,false
Product 8306,11.4,154,Description du produit 8306,false
Product 8307,85.26,111,Description du produit 8307,false
Product 8308,177.3,148,Description du produit 8308,false
Product 8309,35.41,159,Description du produit 8309,false
Product 8310,477.20,133,Description du produit 8310,false
Product 8311,326.69,157,Description du produit 8311,false
Product 8312,409.76,52,Description du produit 8312,false
Product 8313,178.54,157,Description du produit 8313,false
Product 8314,446.9,135,Description du produit 8314,false
Product 8315,328.68,178,Description du produit 8315,false
Product 8316,56.31,86,Description du produit 8316,false
Product 8317,497.72,5,Description du produit 8317,false
Product 8318,101.90,152,Description du produit 8318,false
Product 8319,462.47,65,Description du produit 8319,false
Product 8320,334.21,10,Description du produit 8320,false
Product 8321,437.77,189,Description du produit 8321,false
Product 8322,290.76,25,Description du produit 8322,false
Product 8323,337.56,124,Description du produit 8323,false
Product 8324,406.37,79,Description du produit 8324,false
Product 8325,44.45,93,Description du produit 8325,false
Product 8326,44.10,94,Description du produit 8326,false
Product 8327,81.40,18,Description du produit 8327,false
Product 8328,313.35,73,Description du produit 8328,false
Product 8329,274.16,109,Description du produit 8329,false
Product 8330,312.88,129,Description du produit 8330,false
Product 8331,100.98,163,Description du produit 8331,false
Product 8332,416.61,135,Description du produit 8332,false
Product 8333,217.32,68,Description du produit 8333,false
Product 8334,463.11,3,Description du produit 8334,false
Product 8335,285.1,163,Description du produit 8335,false
Product 8336,471.97,17,Description du produit 8336,false
Product 8337,127.55,141,Description du produit 8337,false
Product 8338,266.76,17,Description du produit 8338,false
Product 8339,487.32,195,Description du produit 8339,false
Product 8340,276.46,147,Description du produit 8340,false
Product 8341,234.91,55,Description du produit 8341,false
Product 8342,366.94,85,Description du produit 8342,false
Product 8343,419.79,25,Description du produit 8343,false
Product 8344,196.78,2,Description du produit 8344,false
Product 8345,291.58,113,Description du produit 8345,false
Product 8346,336.60,146,Description du produit 8346,false
Product 8347,470.39,170,Description du produit 8347,false
Product 8348,429.31,197,Description du produit 8348,false
Product 8349,32.34,91,Description du produit 8349,false
Product 8350,31.49,24,Description du produit 8350,false
Product 8351,148.32,132,Description du produit 8351,false
Product 8352,407.10,47,Description du produit 8352,false
